"X","mark","model","generation_name","year","mileage","vol_engine","fuel","city","province","price"
5568,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Wrocław","Dolnośląskie",74500
5569,"opel","corsa","gen-f-2019",2021,4800,"1199","Gasoline","Opole","Opolskie",64555
5570,"opel","corsa","gen-f-2019",2021,2,"1199","Gasoline","Libertów","Małopolskie",69990
5571,"opel","corsa","gen-f-2019",2021,14100,"1199","Gasoline","Opole","Opolskie",63555
5572,"opel","corsa","gen-f-2019",2021,7,"1199","Gasoline","Konin","Wielkopolskie",78000
5573,"opel","corsa","gen-f-2019",2022,1,"1199","Gasoline","Łódź","Łódzkie",74290
5574,"opel","corsa","gen-f-2019",2022,1,"1199","Gasoline","Łódź","Łódzkie",69190
5575,"opel","corsa","gen-f-2019",2022,1,"1199","Gasoline","Łódź","Łódzkie",67590
5576,"opel","corsa","gen-f-2019",2020,3681,"0","Electric","Olsztyn","Warmińsko-mazurskie",111900
5577,"opel","corsa","gen-f-2019",2022,1,"1199","Gasoline","Łódź","Łódzkie",71990
5578,"opel","corsa","gen-f-2019",2022,1,"1199","Gasoline","Łódź","Łódzkie",67190
5579,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",83000
5580,"opel","crossland-x","",2018,21473,"1199","Gasoline","Warszawa","Mazowieckie",70500
5581,"opel","crossland-x","",2020,33000,"1499","Diesel","Tarnowskie Góry","Śląskie",79999
5582,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",74899
5583,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",75990
5584,"opel","crossland-x","",2017,129365,"1199","Gasoline","Janki","Mazowieckie",67900
5585,"opel","crossland-x","",2019,33232,"1199","Gasoline","Janki","Mazowieckie",75900
5586,"opel","crossland-x","",2018,45123,"1199","Gasoline","Janki","Mazowieckie",64900
5587,"opel","crossland-x","",2019,15000,"1199","Gasoline","Konin","Wielkopolskie",62500
5588,"opel","crossland-x","",2020,5000,"1199","Gasoline","Komorniki","Wielkopolskie",112900
5589,"opel","crossland-x","",2017,99999,"1560","Diesel","Tarnowskie Góry","Śląskie",69999
5590,"opel","crossland-x","",2017,50599,"1199","Gasoline","Katowice","Śląskie",65000
5591,"opel","crossland-x","",2021,7347,"1199","Gasoline","Łódź","Łódzkie",84870
5592,"opel","crossland-x","",2018,28909,"1199","Gasoline","Katowice","Śląskie",66800
5593,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",79850
5594,"opel","crossland-x","",2017,47500,"1560","Diesel","Września","Wielkopolskie",55900
5595,"opel","crossland-x","",2017,61285,"1199","Gasoline","Piaseczno","Mazowieckie",62000
5596,"opel","crossland-x","",2020,8250,"1199","Gasoline","Otmuchów","Opolskie",59900
5597,"opel","crossland-x","",2017,47300,"1199","Gasoline","Gniezno","Wielkopolskie",58900
5598,"opel","crossland-x","",2019,6560,"1199","Gasoline","Kielce","Świętokrzyskie",62000
5599,"opel","crossland-x","",2019,9000,"1199","Gasoline","Środa Wielkopolska","Wielkopolskie",79900
5600,"opel","crossland-x","",2021,2,"1199","Gasoline","Swarzędz","Wielkopolskie",87500
5601,"opel","crossland-x","",2018,19000,"1199","Gasoline","Tomaszów Mazowiecki","Łódzkie",56900
5602,"opel","crossland-x","",2021,2,"1199","Gasoline","Swarzędz","Wielkopolskie",86500
5603,"opel","crossland-x","",2021,5,"1199","Gasoline","Piła","Wielkopolskie",88800
5604,"opel","crossland-x","",2019,138357,"1199","Gasoline","Otmuchów","Opolskie",57700
5605,"opel","crossland-x","",2021,700,"1199","Gasoline","Bąków","Śląskie",81900
5606,"opel","crossland-x","",2020,2800,"1199","Gasoline","Wrocław","Dolnośląskie",102000
5607,"opel","crossland-x","",2021,1,"1199","Gasoline","Tarnów","Małopolskie",86550
5608,"opel","crossland-x","",2019,6100,"1199","Gasoline","Dzierżążno","Pomorskie",59997
5609,"opel","crossland-x","",2019,17993,"1199","Gasoline","Łódź","Łódzkie",68000
5610,"opel","crossland-x","",2021,6,"1199","Gasoline","Włocławek","Kujawsko-pomorskie",76500
5611,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",83000
5612,"opel","crossland-x","",2018,21473,"1199","Gasoline","Warszawa","Mazowieckie",70500
5613,"opel","crossland-x","",2020,33000,"1499","Diesel","Tarnowskie Góry","Śląskie",79999
5614,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",74899
5615,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",75990
5616,"opel","crossland-x","",2017,129365,"1199","Gasoline","Janki","Mazowieckie",67900
5617,"opel","crossland-x","",2019,33232,"1199","Gasoline","Janki","Mazowieckie",75900
5618,"opel","crossland-x","",2018,45123,"1199","Gasoline","Janki","Mazowieckie",64900
5619,"opel","crossland-x","",2019,15000,"1199","Gasoline","Konin","Wielkopolskie",62500
5620,"opel","crossland-x","",2020,5000,"1199","Gasoline","Komorniki","Wielkopolskie",112900
5621,"opel","crossland-x","",2017,99999,"1560","Diesel","Tarnowskie Góry","Śląskie",69999
5622,"opel","crossland-x","",2017,50599,"1199","Gasoline","Katowice","Śląskie",65000
5623,"opel","crossland-x","",2021,7347,"1199","Gasoline","Łódź","Łódzkie",84870
5624,"opel","crossland-x","",2018,28909,"1199","Gasoline","Katowice","Śląskie",66800
5625,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",79850
5626,"opel","crossland-x","",2017,47500,"1560","Diesel","Września","Wielkopolskie",55900
5627,"opel","crossland-x","",2017,61285,"1199","Gasoline","Piaseczno","Mazowieckie",62000
5628,"opel","crossland-x","",2020,8250,"1199","Gasoline","Otmuchów","Opolskie",59900
5629,"opel","crossland-x","",2017,47300,"1199","Gasoline","Gniezno","Wielkopolskie",58900
5630,"opel","crossland-x","",2019,6560,"1199","Gasoline","Kielce","Świętokrzyskie",62000
5631,"opel","crossland-x","",2019,9000,"1199","Gasoline","Środa Wielkopolska","Wielkopolskie",79900
5632,"opel","crossland-x","",2021,2,"1199","Gasoline","Swarzędz","Wielkopolskie",87500
5633,"opel","crossland-x","",2018,19000,"1199","Gasoline","Tomaszów Mazowiecki","Łódzkie",56900
5634,"opel","crossland-x","",2021,2,"1199","Gasoline","Swarzędz","Wielkopolskie",86500
5635,"opel","crossland-x","",2021,5,"1199","Gasoline","Piła","Wielkopolskie",88800
5636,"opel","crossland-x","",2019,138357,"1199","Gasoline","Otmuchów","Opolskie",57700
5637,"opel","crossland-x","",2021,700,"1199","Gasoline","Bąków","Śląskie",81900
5638,"opel","crossland-x","",2020,2800,"1199","Gasoline","Wrocław","Dolnośląskie",102000
5639,"opel","crossland-x","",2021,1,"1199","Gasoline","Tarnów","Małopolskie",86550
5640,"opel","crossland-x","",2019,6100,"1199","Gasoline","Dzierżążno","Pomorskie",59997
5641,"opel","crossland-x","",2019,17993,"1199","Gasoline","Łódź","Łódzkie",68000
5642,"opel","crossland-x","",2021,6,"1199","Gasoline","Włocławek","Kujawsko-pomorskie",76500
5643,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",81390
5644,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",80790
5645,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",80090
5646,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",79690
5647,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",80790
5648,"opel","crossland-x","",2021,6,"1199","Gasoline","Warszawa","Mazowieckie",85900
5649,"opel","crossland-x","",2020,24289,"1199","Gasoline","Łódź","Łódzkie",91700
5650,"opel","crossland-x","",2020,1100,"1199","Gasoline","Warszawa","Mazowieckie",89100
5651,"opel","crossland-x","",2019,26000,"1199","Gasoline","Łask","Łódzkie",62900
5652,"opel","crossland-x","",2018,89679,"1199","Gasoline","Stare Miasto","Wielkopolskie",64900
5653,"opel","crossland-x","",2020,11700,"1199","Gasoline","Warszawa","Mazowieckie",88900
5654,"opel","crossland-x","",2021,4291,"1199","Gasoline","Warszawa","Mazowieckie",69900
5655,"opel","crossland-x","",2021,10072,"1199","Gasoline","Łódź","Łódzkie",83900
5656,"opel","crossland-x","",2018,180504,"1560","Diesel","Swarzędz","Wielkopolskie",46900
5657,"opel","crossland-x","",2020,19000,"1499","Diesel","Kochanowice","Śląskie",72900
5658,"opel","crossland-x","",2021,2,"1199","Gasoline","Swarzędz","Wielkopolskie",86500
5659,"opel","crossland-x","",2021,1,"1199","Gasoline","Wrocław","Dolnośląskie",84100
5660,"opel","crossland-x","",2021,1,"1199","Gasoline","Krosno","Podkarpackie",87300
5661,"opel","crossland-x","",2019,18030,"1199","Gasoline","Wrocław","Dolnośląskie",75990
5662,"opel","crossland-x","",2021,10,"1199","Gasoline","Komorniki","Wielkopolskie",91600
5663,"opel","crossland-x","",2017,60237,"1199","Gasoline","Lubicz Dolny","Kujawsko-pomorskie",63900
5664,"opel","crossland-x","",2019,36700,"1199","Gasoline","Krężoły","Lubuskie",56550
5665,"opel","crossland-x","",2019,33370,"1199","Gasoline","Zielona Góra","Lubuskie",68900
5666,"opel","crossland-x","",2020,15905,"1499","Diesel","Szczecin","Zachodniopomorskie",75990
5667,"opel","crossland-x","",2018,60500,"1199","Gasoline","Warszawa","Mazowieckie",59000
5668,"opel","crossland-x","",2021,1,"1199","Gasoline","Wrocław","Dolnośląskie",83200
5669,"opel","crossland-x","",2021,5,"1199","Gasoline","Piła","Wielkopolskie",87450
5670,"opel","crossland-x","",2019,17000,"1199","Gasoline","Wieliczka","Małopolskie",72900
5671,"opel","crossland-x","",2021,1,"1199","Gasoline","Wrocław","Dolnośląskie",78200
5672,"opel","crossland-x","",2021,10,"1199","Gasoline","Komorniki","Wielkopolskie",88900
5673,"opel","crossland-x","",2019,51155,"1199","Gasoline","Bielsko-Biała","Śląskie",69900
5674,"opel","crossland-x","",2021,5,"1199","Gasoline","Szczecin","Zachodniopomorskie",80808
5675,"opel","crossland-x","",2017,63000,"1199","Gasoline","Radomsko","Łódzkie",57900
5676,"opel","crossland-x","",2018,98000,"1199","Gasoline","Płock","Mazowieckie",62900
5677,"opel","crossland-x","",2018,146000,"1560","Diesel","Pruchna","Śląskie",55850
5678,"opel","crossland-x","",2018,157414,"1560","Diesel","Natolin","Mazowieckie",49900
5679,"opel","crossland-x","",2018,129914,"1560","Diesel","Natolin","Mazowieckie",52900
5680,"opel","crossland-x","",2018,173896,"1560","Diesel","Natolin","Mazowieckie",48900
5681,"opel","crossland-x","",2018,162468,"1560","Diesel","Warszawa","Mazowieckie",46900
5682,"opel","crossland-x","",2018,153851,"1560","Diesel","Warszawa","Mazowieckie",48900
5683,"opel","crossland-x","",2021,10,"1199","Gasoline","Raszyn","Mazowieckie",83900
5684,"opel","crossland-x","",2021,10,"1199","Gasoline","Raszyn","Mazowieckie",77900
5685,"opel","crossland-x","",2017,59291,"1199","Gasoline","Gdańsk","Pomorskie",57900
5686,"opel","crossland-x","",2020,19843,"1199","Gasoline","Łódź","Łódzkie",98900
5687,"opel","crossland-x","",2021,3,"1199","Gasoline","Warszawa","Mazowieckie",93000
5688,"opel","crossland-x","",2021,10,"1199","Gasoline","Komorniki","Wielkopolskie",78900
5689,"opel","crossland-x","",2017,98258,"1598","Diesel","Warszawa","Mazowieckie",58900
5690,"opel","crossland-x","",2017,42000,"1199","Gasoline","Wągrowiec","Wielkopolskie",60900
5691,"opel","crossland-x","",2018,133000,"1499","Diesel","Warszawa","Mazowieckie",12287
5692,"opel","crossland-x","",2020,15905,"1499","Diesel","Zielona Góra","Lubuskie",75990
5693,"opel","crossland-x","",2018,125940,"1560","Diesel","Dąbrowa Górnicza","Śląskie",52900
5694,"opel","crossland-x","",2018,180000,"1560","Diesel","Kampinos","Mazowieckie",46800
5695,"opel","crossland-x","",2017,64525,"1199","Gasoline","Warszawa","Mazowieckie",59900
5696,"opel","crossland-x","",2017,25727,"1199","Gasoline","Katowice","Śląskie",65900
5697,"opel","crossland-x","",2020,9500,"1199","Gasoline","Gorzów Wielkopolski","Lubuskie",75900
5698,"opel","crossland-x","",2021,5,"1199","Gasoline","Gorzów Wielkopolski","Lubuskie",77150
5699,"opel","crossland-x","",2021,0,"0","Gasoline","Chorzów","Śląskie",80968
5700,"opel","crossland-x","",2018,90451,"1560","Diesel","Dobryszyce","Łódzkie",55800
5701,"opel","crossland-x","",2020,13780,"1199","Gasoline","Piła","Wielkopolskie",69900
5702,"opel","crossland-x","",2021,6,"1199","Gasoline","Krasne","Podkarpackie",79500
5703,"opel","crossland-x","",2018,14000,"1199","Gasoline","Bielsko-Biała","Śląskie",55995
5704,"opel","crossland-x","",2018,42293,"1199","Gasoline","Modlnica","Małopolskie",65850
5705,"opel","crossland-x","",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",94086
5706,"opel","crossland-x","",2021,6000,"1199","Gasoline","Częstochowa","Śląskie",75000
5707,"opel","crossland-x","",2018,108814,"1560","Diesel","Swarzędz","Wielkopolskie",56900
5708,"opel","crossland-x","",2018,42785,"1199","Gasoline","Rumia","Pomorskie",65900
5709,"opel","crossland-x","",2020,20261,"1199","Gasoline","Myślenice","Małopolskie",90897
5710,"opel","crossland-x","",2019,6610,"1199","Gasoline","Katowice","Śląskie",64900
5711,"opel","crossland-x","",2021,2,"1199","Gasoline","Swarzędz","Wielkopolskie",84450
5712,"opel","crossland-x","",2022,1,"1199","Gasoline","Kielce","Świętokrzyskie",78950
5713,"opel","crossland-x","",2020,761,"1200","Gasoline","Swarzędz","Wielkopolskie",76900
5714,"opel","crossland-x","",2021,5,"1199","Gasoline","Gryfice","Zachodniopomorskie",73999
5715,"opel","crossland-x","",2022,5,"1199","Gasoline","Łódź","Łódzkie",100400
5716,"opel","crossland-x","",2021,6,"1199","Gasoline","Olsztyn","Warmińsko-mazurskie",82900
5717,"opel","crossland-x","",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",82800
5718,"opel","crossland-x","",2020,29000,"1199","Gasoline","Katowice","Śląskie",70000
5719,"opel","crossland-x","",2021,1,"1199","Gasoline","Stalowa Wola","Podkarpackie",80150
5720,"opel","crossland-x","",2021,5,"1199","Gasoline","Olsztyn","Warmińsko-mazurskie",88600
5721,"opel","crossland-x","",2018,100989,"1560","Diesel","Lubicz Dolny","Kujawsko-pomorskie",57900
5722,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",80303
5723,"opel","crossland-x","",2020,25000,"1199","Gasoline","Magnice","Dolnośląskie",59532
5724,"opel","crossland-x","",2021,1,"1199","Gasoline","Wrocław","Dolnośląskie",83800
5725,"opel","crossland-x","",2021,2,"1199","Gasoline","Opole","Opolskie",84900
5726,"opel","crossland-x","",2021,5,"1199","Gasoline","Giżycko","Warmińsko-mazurskie",84100
5727,"opel","crossland-x","",2017,134000,"1199","Gasoline","Szczecin","Zachodniopomorskie",55900
5728,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",79638
5729,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",79733
5730,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",87760
5731,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",80303
5732,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",81538
5733,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",79733
5734,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",80303
5735,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",80968
5736,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",80968
5737,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",79733
5738,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",79733
5739,"opel","crossland-x","",2021,1,"1199","Gasoline","Chorzów","Śląskie",84408
5740,"opel","crossland-x","",2019,64171,"1199","Gasoline","Mysłowice","Śląskie",69900
5741,"opel","crossland-x","",2021,3,"1199","Gasoline","Warszawa","Mazowieckie",89650
5742,"opel","crossland-x","",2021,3,"1199","Gasoline","Warszawa","Mazowieckie",90100
5743,"opel","crossland-x","",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",85534
5744,"opel","crossland-x","",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",90793
5745,"opel","crossland-x","",2017,73705,"1199","Gasoline","Piaseczno","Mazowieckie",59000
5746,"opel","crossland-x","",2018,12996,"1199","Gasoline","Kostomłoty Pierwsze","Świętokrzyskie",44990
5747,"opel","crossland-x","",2017,30765,"1199","Gasoline","Piaseczno","Mazowieckie",57500
5748,"opel","crossland-x","",2021,7,"1199","Gasoline","Konin","Wielkopolskie",76500
5749,"opel","crossland-x","",2017,5451,"1199","Gasoline","Łódź","Łódzkie",60500
5750,"opel","crossland-x","",2018,119944,"1560","Diesel","Złotów","Wielkopolskie",69999
5751,"opel","crossland-x","",2021,7,"1199","Gasoline","Konin","Wielkopolskie",86900
5752,"opel","crossland-x","",2018,94121,"1560","Diesel","Warszawa","Mazowieckie",56900
5753,"opel","crossland-x","",2018,167625,"1560","Diesel","Warszawa","Mazowieckie",46900
5754,"opel","crossland-x","",2018,161320,"1560","Diesel","Natolin","Mazowieckie",47900
5755,"opel","crossland-x","",2018,163054,"1560","Diesel","Warszawa","Mazowieckie",46900
5756,"opel","crossland-x","",2018,135106,"1560","Diesel","Warszawa","Mazowieckie",51900
5757,"opel","crossland-x","",2017,64803,"1199","LPG","Warszawa","Mazowieckie",56900
5758,"opel","crossland-x","",2017,37168,"1199","Gasoline","Łódź","Łódzkie",59900
5759,"opel","crossland-x","",2020,6000,"1199","Gasoline","Zielona Góra","Lubuskie",68900
5760,"opel","crossland-x","",2019,13000,"1199","Gasoline","Kiedrzyn","Mazowieckie",63900
5761,"opel","crossland-x","",2017,30765,"1199","Gasoline","Bielany Wrocławskie","Dolnośląskie",57500
5762,"opel","crossland-x","",2021,7,"1199","Gasoline","Konin","Wielkopolskie",85800
5763,"opel","crossland-x","",2021,6,"1199","Gasoline","Tarnowskie Góry","Śląskie",81900
5764,"opel","crossland-x","",2021,3,"1199","Gasoline","Tarnowskie Góry","Śląskie",73900
5765,"opel","crossland-x","",2021,2,"1199","Gasoline","Swarzędz","Wielkopolskie",83000
5766,"opel","crossland-x","",2018,33223,"1199","Gasoline","Olsztyn","Warmińsko-mazurskie",66500
5767,"opel","crossland-x","",2019,17500,"1199","Gasoline","Konin","Wielkopolskie",63850
5768,"opel","crossland-x","",2021,6,"1199","Gasoline","Warszawa","Mazowieckie",86000
5769,"opel","crossland-x","",2021,6,"1199","Gasoline","Warszawa","Mazowieckie",88000
5770,"opel","crossland-x","",2018,65375,"1199","Gasoline","Wrocław","Dolnośląskie",59900
5771,"opel","crossland-x","",2021,1,"1199","Gasoline","Kalisz","Wielkopolskie",89900
5772,"opel","crossland-x","",2020,1800,"1199","Gasoline","Gdańsk","Pomorskie",95500
5773,"opel","crossland-x","",2021,5,"1199","Gasoline","Piła","Wielkopolskie",81300
5774,"opel","crossland-x","",2021,5,"1199","Gasoline","Piła","Wielkopolskie",79450
5775,"opel","crossland-x","",2021,6,"1199","Gasoline","Warszawa","Mazowieckie",76300
5776,"opel","crossland-x","",2021,1,"1199","Gasoline","Gdańsk","Pomorskie",96800
5777,"opel","crossland-x","",2021,6999,"1199","Gasoline","Warszawa","Mazowieckie",73900
5778,"opel","crossland-x","",2021,10600,"1199","Gasoline","Warszawa","Mazowieckie",93900
5779,"opel","crossland-x","",2021,3,"1199","Gasoline","Tarnowskie Góry","Śląskie",76900
5780,"opel","crossland-x","",2017,115500,"1560","Diesel","Tychy","Śląskie",57999
5781,"opel","crossland-x","",2021,11800,"1199","Gasoline","Częstochowa","Śląskie",89900
5782,"opel","crossland-x","",2019,1600,"1199","Gasoline","Chorzów","Śląskie",67800
5783,"opel","crossland-x","",2018,144004,"1560","Diesel","Warszawa","Mazowieckie",54900
5784,"opel","crossland-x","",2020,9500,"1199","Gasoline","Szczecin","Zachodniopomorskie",75900
5785,"opel","crossland-x","",2021,5,"1199","Gasoline","Szczecin","Zachodniopomorskie",75302
5786,"opel","crossland-x","",2019,24000,"1199","Gasoline","Pniewy","Wielkopolskie",64900
5787,"opel","crossland-x","",2018,163000,"1560","Diesel","Pruchna","Śląskie",49850
5788,"opel","crossland-x","",2017,80000,"1560","Diesel","Nowy Targ","Małopolskie",59900
5789,"opel","crossland-x","",2019,29000,"1199","Gasoline","Wągrowiec","Wielkopolskie",64800
5790,"opel","crossland-x","",2018,32074,"1199","Gasoline","Puławy","Lubelskie",55500
5791,"opel","crossland-x","",2021,10,"1199","Gasoline","Poznań","Wielkopolskie",69900
5792,"opel","crossland-x","",2018,97700,"1199","Gasoline","Świętochłowice","Śląskie",52900
5793,"opel","crossland-x","",2021,11912,"1199","Gasoline","Warszawa","Mazowieckie",86900
5794,"opel","crossland-x","",2019,16000,"1199","Gasoline","Myszków","Śląskie",64800
5795,"opel","crossland-x","",2018,25000,"1199","Gasoline","Kochanowice","Śląskie",55800
5796,"opel","crossland-x","",2020,6666,"1199","Gasoline","Łętowe","Małopolskie",61999
